Name,Naics Code Description,NAICS Code,Address,City,County,State,Zip Code,"Excess Food Estimate, Low (tons per year)","Excess Food Estimate, High (tons per year)",UniqueID,Longitude,Latitude,AvgExcessFoodWaste
"Lunchbox Caterers, LLC",Caterers,722320,956 American Legion Hwy,Roslindale,Suffolk,MA,2131,1.4395095,11.872,RFS23719,-71.116343397753,42.274524425455,6.65575475
Lupita Restaurant,Full-Service Restaurants,722511,22 Munroe St,Lynn,Essex,MA,1901,1.5834555,13.568,RFS122374,-70.947435381227,42.462475100028,7.57572775
Luscombe Avenue LLC,Full-Service Restaurants,722511,28 Water St,Woods Hole,Barnstable,MA,2543,2.319141,11.872,RFS147128,-70.6693268283,41.523808710151,7.0955705
"Lusitano Pizza, LLC",Limited-Service Restaurants,722513,197 Humboldt Ave,Dorchester,Suffolk,MA,2121,1.4395095,10.5,RFS336341,-71.089568288038,42.313162911038,5.96975475
Ly Duong & To Inc,Full-Service Restaurants,722511,239 Harvard St,Brookline,Norfolk,MA,2446,5.4965625,20.352,RFS131787,-71.120968711181,42.341453799523,12.92428125
Lynch's Doggie Cuisine,Full-Service Restaurants,722511,99 Merrifield Rd,Bernardston,Franklin,MA,1337,5.479386,10.176,RFS282514,-72.53650154412,42.662558438212,7.827693
Lynda Shang LLC,Full-Service Restaurants,722511,2 Cold Spring Brook Rd,Hopkinton,Middlesex,MA,1748,1.4395095,1.4395095,RFS108510,-71.481673516503,42.218629512871,1.4395095
Lynnfield Meat & Deli Inc,Limited-Service Restaurants,722513,142 Broadway,Saugus,Essex,MA,1906,24.94,31.029834,RFS315013,-71.016355229597,42.492032127723,27.984917
Lynnway Liquor Mart,Full-Service Restaurants,722511,702 Lynnway,Lynn,Essex,MA,1905,27.6,44.0864655,RFS245504,-70.962576591223,42.451401193386,35.84323275
Lynwood Cafe Inc,Full-Service Restaurants,722511,320 Center St,Randolph,Norfolk,MA,2368,18.730305,67.84,RFS162610,-71.030266374941,42.152209489556,43.2851525
Lyons Roza,Full-Service Restaurants,722511,709 E Broadway,Boston,Suffolk,MA,2127,3.718737,15.264,RFS246694,-71.03700757432,42.335539914546,9.4913685
Lyonville Tavern and Restaurant LLC,Full-Service Restaurants,722511,315 Plymouth St,Halifax,Plymouth,MA,2338,19.9518825,33.92,RFS161137,-70.846145422178,41.994407355409,26.93594125
Lyric Restaurant,Full-Service Restaurants,722511,272 Seaward Bnd,Teaticket,Barnstable,MA,2536,3.3845955,13.568,RFS145036,-70.577470793281,41.572928644515,8.47629775
Lz Restaurant Inc,Full-Service Restaurants,722511,27 Marcia Rd,Braintree,Norfolk,MA,2184,7.231257,11.872,RFS143782,-71.009473456185,42.224806931981,9.5516285
M & C Cafe Inc,Full-Service Restaurants,722511,28 Perkins Ln,Acushnet,Bristol,MA,2743,11.55,18.656,RFS147049,-70.893943859596,41.752814809558,15.103
M & J'S Taste of Home,Full-Service Restaurants,722511,773 Massachusetts Ave,North Adams,Berkshire,MA,1247,6.141828,10.176,RFS256021,-73.140507344986,42.70074210062,8.158914
M & M International Diner LLC,Full-Service Restaurants,722511,83 Parkhurst Rd Unit 17,Chelmsford,Middlesex,MA,1824,3.8528985,3.8528985,RFS264555,-71.35995134641,42.625063627577,3.8528985
"M&A Restaurant, LLC",Full-Service Restaurants,722511,2 Bridge St,Salem,Essex,MA,1970,25.8259485,25.8259485,RFS108473,-70.89977036646,42.520883084267,25.8259485
"M&M Restaurants, LLC",Limited-Service Restaurants,722513,199 Pleasant St,Marblehead,Essex,MA,1945,11.7980445,16.5,RFS336709,-70.85990908973,42.498793281682,14.14902225
"M&P Subs, Inc.",Limited-Service Restaurants,722513,40 Virginia St,West Yarmouth,Barnstable,MA,2673,11.223,14.7691335,RFS385574,-70.267480375381,41.653236733485,12.99606675
"M. Cooke, Inc.",Full-Service Restaurants,722511,80 Atlantic Ave,Boston,Suffolk,MA,2110,16.041267,28.832,RFS259031,-71.046153424985,42.333790466261,22.4366335
M.C. Spiedo,Full-Service Restaurants,722511,606 Congress St,Boston,Suffolk,MA,2210,25.250049,32.224,RFS229930,-71.039001475949,42.347757890173,28.7370245
M.Y.N. Corp.,Full-Service Restaurants,722511,9 Stoughton St,Dorchester,Suffolk,MA,2125,0.825,16.96,RFS271854,-71.064775650914,42.316829305425,8.8925
M42premiere Inc.,Limited-Service Restaurants,722513,80 Orchard Hill Park Dr,Leominster,Worcester,MA,1453,8.458032,8.458032,RFS433034,-71.712286850843,42.527620986259,8.458032
MA Banh MI and Pho LLC,Full-Service Restaurants,722511,1759 Centre St,West Roxbury,Suffolk,MA,2132,3.4978185,16.96,RFS96910,-71.15065552092,42.287401261829,10.22890925
Mabm's Indian Kitchen,Full-Service Restaurants,722511,24 Pleasant St,Dracut,Middlesex,MA,1826,1.91598,1.91598,RFS132142,-71.325415128471,42.663047676021,1.91598
Mac S Seafood,Full-Service Restaurants,722511,85 Shank Painter Rd,Provincetown,Barnstable,MA,2657,1.9031595,5.088,RFS266996,-70.195475319803,42.052339776874,3.49557975
Mackie S Restaurant,Limited-Service Restaurants,722513,49 N Washington St,North Attleboro,Bristol,MA,2760,11.7004965,19.5,RFS399156,-71.33230302561,41.983369545452,15.60024825
Mad For Chicken,Limited-Service Restaurants,722513,75 Kneeland St Lbby 4,Boston,Suffolk,MA,2111,1.4395095,10.5,RFS429178,-71.06032494092,42.350233855681,5.96975475
Mad Hatter Cafe,Full-Service Restaurants,722511,969 Washington St,East Weymouth,Norfolk,MA,2189,4.083717,18.656,RFS280754,-70.937102591904,42.199391655379,11.3698585
Madames Restaurant,Full-Service Restaurants,722511,250 Milford St,Upton,Worcester,MA,1568,2.0121915,2.0121915,RFS136626,-71.572014209277,42.155330231477,2.0121915
Madarshi LLC,Limited-Service Restaurants,722513,438 Washington St,Stoughton,Norfolk,MA,2072,11.363418,16.5,RFS392949,-71.101624148119,42.134154698283,13.931709
Madina Inc.,Limited-Service Restaurants,722513,468 Chestnut St,Lynn,Essex,MA,1902,1.95261,7.5,RFS396790,-70.947196584113,42.476106348237,4.726305
Madison Restaurant,Full-Service Restaurants,722511,214 Allengate Ave,Pittsfield,Berkshire,MA,1201,2.437545,2.437545,RFS119707,-73.225832414876,42.466019170787,2.437545
Madonna of The Grace Italian American So,Full-Service Restaurants,722511,66 College Ave,Medford,Middlesex,MA,2155,1.3472415,1.3472415,RFS239031,-71.113073149456,42.411811309622,1.3472415
Madras Grill,Limited-Service Restaurants,722513,7 Summer St Ste 65,Chelmsford,Middlesex,MA,1824,5.9838735,5.9838735,RFS423558,-71.34798572489,42.59439348509,5.9838735
Madulka's Ice Cream,Limited-Service Restaurants,722513,193 Lake Ave,Worcester,Worcester,MA,1604,2.261853,33,RFS335300,-71.755495460033,42.266781164423,17.6309265
Mae Asian Eatery,Full-Service Restaurants,722511,781 Main St,Cambridge,Middlesex,MA,2139,5.8116795,8.48,RFS256934,-71.096810245655,42.36327039598,7.14583975
Maeju Corporation,Full-Service Restaurants,722511,243 Elm St,Somerville,Middlesex,MA,2144,1.4395095,11.872,RFS134068,-71.121659593471,42.395177180919,6.65575475
"Maggie Dunn Restaurant Group, LLC",Full-Service Restaurants,722511,246 Elm St,South Dartmouth,Bristol,MA,2748,2.821038,11.872,RFS135194,-70.943236992801,41.586210685242,7.346519
Maggies Mad Ice Cream,Limited-Service Restaurants,722513,1025 Osgood St,North Andover,Essex,MA,1845,3.0331785,4.5,RFS288818,-71.116377910016,42.714686265729,3.76658925
Maggio's Pizza,Limited-Service Restaurants,722513,24 Brookfield St,Ludlow,Hampden,MA,1056,4.374348,16.5,RFS352139,-72.471262281862,42.160057164708,10.437174
Magic Bullet,Limited-Service Restaurants,722513,785 Southbridge St APT 1,Auburn,Worcester,MA,1501,8.6075055,13.5,RFS431849,-71.868106125209,42.181740767392,11.05375275
Magoni's Ferry Landing Inc,Full-Service Restaurants,722511,681 Riverside Ave,Somerset,Bristol,MA,2725,56.702481,56.702481,RFS241979,-71.157838242751,41.725101649779,56.702481
Maguire Enterprises Inc,Full-Service Restaurants,722511,273 Main St,Falmouth,Barnstable,MA,2540,2.8134975,13.5,RFS145369,-70.614612278078,41.552052172318,8.15674875
"Maharaj and Swami, LLC",Limited-Service Restaurants,722513,117 Pinehurst Ave,Billerica,Middlesex,MA,1821,12.4038915,16.5,RFS300013,-71.215828558311,42.533634727139,14.45194575
"Ma-Hh Plaistow Rd Burgers, LLC",Limited-Service Restaurants,722513,20 Main St Ste 304,Natick,Middlesex,MA,1760,13.531518,18,RFS337289,-71.347413216736,42.284694316467,15.765759
"Mahir Vivaldis, LLC",Limited-Service Restaurants,722513,5 Cheshire Rd Ste 32,Pittsfield,Berkshire,MA,1201,3.236046,13.5,RFS400202,-73.203703447921,42.468413905951,8.368023
Mahmoud Ragb,Limited-Service Restaurants,722513,695 Salem St,Malden,Middlesex,MA,2148,2.20572,10.5,RFS423143,-71.045651274629,42.433597217085,6.35286
MAI Tai,Full-Service Restaurants,722511,69 Green St,Worcester,Worcester,MA,1604,4.4374605,16.96,RFS242770,-71.798152705947,42.258177029917,10.69873025
Main Street Cafe,Full-Service Restaurants,722511,182 Main St,Marlborough,Middlesex,MA,1752,12.4038915,18.656,RFS100307,-71.54925103158,42.34661973835,15.52994575
Main Street Deli,Limited-Service Restaurants,722513,141 Main St,Agawam,Hampden,MA,1001,18.7390335,31.5,RFS314423,-72.622018814819,42.086658394487,25.11951675
Main Street Grill,Limited-Service Restaurants,722513,491 Main St,Athol,Worcester,MA,1331,1.4395095,10.5,RFS399407,-72.229991430465,42.593931080008,5.96975475
"Main Street Restaurants, Inc.",Full-Service Restaurants,722511,43 Lincoln Rd,Sutton,Worcester,MA,1590,20.7,25.44,RFS193893,-71.705344060137,42.146901358152,23.07
Main Street Sports,Full-Service Restaurants,722511,39 Main St,Plymouth,Plymouth,MA,2360,6.959238,23.744,RFS181545,-70.664337766228,41.956442727216,15.351619
Main Wok Chinese,Full-Service Restaurants,722511,590 Page Blvd,Springfield,Hampden,MA,1104,2.3213355,2.3213355,RFS226022,-72.559344440861,42.140272314147,2.3213355
Maison Villatte,Full-Service Restaurants,722511,267 Main St,Falmouth,Barnstable,MA,2540,23.9290095,23.9290095,RFS143144,-70.61470363385,41.552052172321,23.9290095
Major League Wings & Roast Bee,Limited-Service Restaurants,722513,503 Washington St,Auburn,Worcester,MA,1501,4.988,6,RFS401752,-71.834240603018,42.187012013758,5.494
Makaha Inc,Full-Service Restaurants,722511,36 Pine Ln,Framingham,Middlesex,MA,1701,9.9,9.9,RFS174833,-71.439168621074,42.316408763753,9.9
Makao Restaurant Inc.,Full-Service Restaurants,722511,181 Millbury St,Worcester,Worcester,MA,1610,3.323793,15.264,RFS99645,-71.800084061263,42.250857891603,9.2938965
"Maki Ayce Restaurant, Inc.",Full-Service Restaurants,722511,40 Cummings Park,Woburn,Middlesex,MA,1801,1.4395095,11.872,RFS184051,-71.124250689233,42.497216488874,6.65575475
Maki Maki Japanese Restaurant,Full-Service Restaurants,722511,40 Cummings Park,Woburn,Middlesex,MA,1801,4.031148,16.96,RFS184052,-71.124250689233,42.497216488874,10.495574
Maki Sushi,Full-Service Restaurants,722511,43 Main St,Peabody,Essex,MA,1960,8.7705585,8.7705585,RFS193903,-70.925289761806,42.524937560566,8.7705585
Maki Sushi Bar Inc,Full-Service Restaurants,722511,178 Bartholomew St,Peabody,Essex,MA,1960,15.015693,23.744,RFS97656,-70.969175079494,42.508442550924,19.3798465
Maks Roast Beef and Pizza,Limited-Service Restaurants,722513,20 Central St,Norwood,Norfolk,MA,2062,15.3022485,27.136,RFS337205,-71.20101361965,42.191528683397,21.21912425
Maks Roast Beef and Pizza,Limited-Service Restaurants,722513,431 Pulaski Blvd,Bellingham,Norfolk,MA,2019,15.4955625,22.5,RFS392052,-71.489040482987,42.026568327191,18.99778125
Malden Mandarin,Full-Service Restaurants,722511,74 Pleasant St,Malden,Middlesex,MA,2148,1.544136,11.872,RFS251981,-71.069161819973,42.426878557784,6.708068
"Malden/Dockside, Inc.",Full-Service Restaurants,722511,170 Everett Ave,Chelsea,Suffolk,MA,2150,11.363418,18.656,RFS92965,-71.040140831399,42.396980038454,15.009709
Malecon Restaurant,Limited-Service Restaurants,722513,170 Union St,Lynn,Essex,MA,1901,10.725495,15,RFS326928,-70.941539881703,42.466878614918,12.8627475
Malek Shawarma,Full-Service Restaurants,722511,11 E Pleasant St,Amherst,Hampshire,MA,1002,8.492484,15.264,RFS41631,-72.519591479171,42.379478183817,11.878242
Mallebar Brasserie,Full-Service Restaurants,722511,287 Black Cat Rd,Plymouth,Plymouth,MA,2360,14.9638995,25.44,RFS149507,-70.674484958893,41.926681509408,20.20194975
Mama Bears Pizzeria,Limited-Service Restaurants,722513,61 Franklin St,Quincy,Norfolk,MA,2169,8.580396,13.568,RFS414936,-71.003628328367,42.241944643044,11.074198
"Mama Galloni's Homemade, Inc.",Full-Service Restaurants,722511,265 Colemore St,Feeding Hills,Hampden,MA,1030,9.815685,18.656,RFS142629,-72.657818459685,42.080770978005,14.2358425
Mama Gs Catering LLC,Caterers,722320,101 S Pleasant St,Haverhill,Essex,MA,1835,3.052896,13.568,RFS435,-71.078955005198,42.770528881529,8.310448
"Mama's Pizzeria & More, Inc.",Limited-Service Restaurants,722513,28 Stone Rd,Millbury,Worcester,MA,1527,5.738337,9,RFS361817,-71.813487189916,42.177936681452,7.3691685
"Mamma Lisa's Pizza House, Inc",Limited-Service Restaurants,722513,312 Broadway,Somerville,Middlesex,MA,2145,5.6381325,5.6381325,RFS370080,-71.093324564488,42.392428459439,5.6381325
Mamma Mia S Restaurant,Full-Service Restaurants,722511,301 Elm St,Everett,Middlesex,MA,2149,1.427943,10.176,RFS154729,-71.034430038167,42.415253089524,5.8019715
Mamma Mias,Full-Service Restaurants,722511,93 Careswell St,Marshfield,Plymouth,MA,2050,4.567299,22.048,RFS276673,-70.652689653798,42.082291562628,13.3076495
Mamma Mia's,Limited-Service Restaurants,722513,3 Village Grn N,Plymouth,Plymouth,MA,2360,11.9711295,18,RFS365838,-70.599654460616,41.880051104601,14.98556475
Mamma Mia's Pizzeria,Limited-Service Restaurants,722513,1441 Main St,Springfield,Hampden,MA,1103,3.1502625,13.5,RFS316174,-72.59084821849,42.102838665455,8.32513125
Mana Escondido Cafe,Full-Service Restaurants,722511,68 Aguadilla St,Boston,Suffolk,MA,2118,15.9473985,20.352,RFS241549,-71.075593873061,42.34125813332,18.14969925
Management Consultants,Full-Service Restaurants,722511,445 W Housatonic St,Pittsfield,Berkshire,MA,1201,1.4395095,1.4395095,RFS197797,-73.274821683332,42.443080475946,1.4395095
"Manchester Crossing, Inc.",Full-Service Restaurants,722511,31 Pooles Ln,Rockport,Essex,MA,1966,20.378457,32.224,RFS158542,-70.625635441359,42.654094310602,26.3012285
Mandarian Amesbury,Full-Service Restaurants,722511,88 Haverhill Rd,Amesbury,Essex,MA,1913,2.0668065,2.0668065,RFS269825,-70.954206190248,42.84280064887,2.0668065
"Mandarin Co, LLC",Full-Service Restaurants,722511,59 Westmoreland Ave,Longmeadow,Hampden,MA,1106,2.007258,10.176,RFS225977,-72.577804466254,42.058828284123,6.091629
"Mandarin Dedham, Inc.",Full-Service Restaurants,722511,55 Ariadne Rd,Dedham,Norfolk,MA,2026,1.38,1.696,RFS219613,-71.182665593832,42.232071829137,1.538
Mandarin Pan Chinese Food Rest,Full-Service Restaurants,722511,292 Main St,Northborough,Worcester,MA,1532,2.494,9.5203185,RFS151150,-71.620646170743,42.327742192512,6.00715925
Mangia Neapolitan Pizzeria,Limited-Service Restaurants,722513,537 Columbus Ave,Boston,Suffolk,MA,2118,2.3804715,12,RFS406558,-71.080610508065,42.34163278713,7.19023575
Mango Thai Cuisine,Full-Service Restaurants,722511,115 Elm St,Newton,Middlesex,MA,2465,1.561989,9,RFS49116,-71.22937028007,42.349027908718,5.2809945
Manitos Place Inc,Full-Service Restaurants,722511,134 Munroe St,Lynn,Essex,MA,1901,10.725495,16.96,RFS68113,-70.945774339424,42.463729634396,13.8427475
Manjia Neapolitan Pizza,Limited-Service Restaurants,722513,7 Ellery St,Boston,Suffolk,MA,2127,12.47,15,RFS423432,-71.058322676381,42.330273985443,13.735
Manna House,Full-Service Restaurants,722511,27 Bank Row St,Greenfield,Franklin,MA,1301,1.7229135,11.872,RFS143692,-72.600467011656,42.587186117348,6.79745675
Mannie's Pizza,Limited-Service Restaurants,722513,302 North St,Dalton,Berkshire,MA,1226,2.3739375,12,RFS367359,-73.155330464418,42.481212532408,7.18696875
Manny S Pizza,Limited-Service Restaurants,722513,302 North St Unit R,Dalton,Berkshire,MA,1226,2.3739375,12,RFS367360,-73.155330464418,42.481212532408,7.18696875
Mannys Place,Full-Service Restaurants,722511,93 Putting Ln,Chicopee,Hampden,MA,1020,10.7080215,20.352,RFS276718,-72.522691460114,42.17901665775,15.53001075
Manow Thai Kitchen LLC,Full-Service Restaurants,722511,1138 Beacon St,Newton,Middlesex,MA,2461,2.903505,16.96,RFS47905,-71.209426864948,42.33093004128,9.9317525
"Manzo Ristorante, Inc.",Full-Service Restaurants,722511,75 North St,Pittsfield,Berkshire,MA,1201,2.2071555,13.568,RFS253257,-73.253733426547,42.44972165491,7.88757775
Maple Hill Rest Home Inc,Full-Service Restaurants,722511,185 Whitaker Rd,Westfield,Hampden,MA,1085,3.105168,3.105168,RFS101987,-72.798649310529,42.115913521937,3.105168
Marabu Caffe,Full-Service Restaurants,722511,20 Union St,Lawrence,Essex,MA,1840,3.132129,13.568,RFS109290,-71.153478829074,42.707490728761,8.3500645
Marabuto Rest. Inc.,Limited-Service Restaurants,722513,20 Washington St,Westport,Bristol,MA,2790,7.200303,7.200303,RFS337394,-71.067652191677,41.652980819001,7.200303
Marao's Burgers Inc,Limited-Service Restaurants,722513,318 Broadway,Everett,Middlesex,MA,2149,5.3627475,5.3627475,RFS371373,-71.059006968022,42.403386782171,5.3627475
Marathon Market and Deli,Limited-Service Restaurants,722513,12c W Union St,Ashland,Middlesex,MA,1721,2.344848,2.344848,RFS307988,-71.468115963328,42.254561138938,2.344848
Marben Incorporated,Limited-Service Restaurants,722513,1284 Main St,Brockton,Plymouth,MA,2301,12.9687195,19.5,RFS307448,-71.014522503513,42.06119202913,16.23435975
Marblehead Super Food Enterprises Inc,Limited-Service Restaurants,722513,8 Mohawk Rd,Marblehead,Essex,MA,1945,4.290198,4.290198,RFS432864,-70.865848049623,42.49592125307,4.290198
Marcello's,Limited-Service Restaurants,722513,733 Bedford St,Whitman,Plymouth,MA,2382,19.8,60,RFS427832,-70.947009863251,42.080519293634,39.9
Marco,Limited-Service Restaurants,722513,253 Hanover St,Boston,Suffolk,MA,2113,4.289703,25.5,RFS356254,-71.05490748603,42.363291087302,14.8948515
Marcorios Inc Quincy House of Pizza,Limited-Service Restaurants,722513,379 Washington St,Quincy,Norfolk,MA,2169,2.9311095,15,RFS382349,-70.986738812902,42.248994766878,8.96555475
Marcos Taverna,Full-Service Restaurants,722511,76 Wharf St,Salem,Essex,MA,1970,2.743026,2.743026,RFS254509,-70.888247952216,42.519659995218,2.743026
Marcussis Pizza Inc,Limited-Service Restaurants,722513,143 Main St APT 2,Woburn,Middlesex,MA,1801,1.5834555,12,RFS315592,-71.150123025808,42.471188365082,6.79172775
Marden Perwal LLC,Full-Service Restaurants,722511,279 Linden St,Wellesley,Norfolk,MA,2482,20.6607555,33.92,RFS146745,-71.288304822449,42.30217611663,27.29037775
"Mare E Monte Trattoria, LLC",Full-Service Restaurants,722511,19 Wall St,Worcester,Worcester,MA,1604,9.5639115,16.96,RFS103843,-71.786358600808,42.257606182229,13.26195575
"Margarita's Management Group, Inc.",Full-Service Restaurants,722511,725 Cochituate Rd,Framingham,Middlesex,MA,1701,147.66,181.472,RFS249924,-71.383172657568,42.308542853685,164.566
"Margarita's Management Group, Inc.",Full-Service Restaurants,722511,75 Station Lndg,Medford,Middlesex,MA,2155,71.76,88.192,RFS253302,-71.080923221,42.403190457602,79.976
"Margaritas Restaurant Group - Methuen, Inc.",Full-Service Restaurants,722511,90 Pleasant Valley St,Methuen,Essex,MA,1844,1.370655,8.48,RFS272031,-71.179316636517,42.732849470266,4.9253275
Maria & Dino's Pizza,Limited-Service Restaurants,722513,500 Water St,Wakefield,Middlesex,MA,1880,1.91598,10.5,RFS400935,-71.045761414883,42.499220916168,6.20799
Marianas Cafe & Subs Inc,Full-Service Restaurants,722511,316 Groveland St,Haverhill,Essex,MA,1830,1.91598,13.568,RFS161454,-71.046519437709,42.76713611382,7.74199
Marianos Pizza and Italian Express LLC,Limited-Service Restaurants,722513,245 River St,Fitchburg,Worcester,MA,1420,1.4395095,10.5,RFS353914,-71.816602106188,42.584427192205,5.96975475
